Participant ID,Condition,Event ID,Question Timestamp (s),Answer Timestamp (s),Time Difference (s),Answer Accuracy,Confidence
15_RT,B_L,E2_../audio/B/Cone_E.wav,47.25,49.83,2.58,Correct,7
15_RT,B_L,E3_../audio/B/Flood_C.wav,56.20,60.52,4.32,Correct,7
15_RT,B_L,E4_../audio/B/Duck_C.wav,68.69,72.29,3.60,Correct,7
15_RT,B_L,E5_../audio/B/Cone_D.wav,79.14,79.83,0.69,Correct,7
15_RT,B_L,E6_../audio/B/Deer_PR.wav,90.61,98.01,7.40,Incorrect,4
15_RT,B_L,E7_../audio/B/School_P.wav,104.74,106.88,2.14,Correct,7
15_RT,B_L,E8_../audio/B/Cone_F.wav,113.60,114.72,1.12,Correct,7
15_RT,B_L,E9_../audio/B/Frost_PR.wav,123.27,129.16,5.89,Correct,6
15_RT,B_L,E10_../audio/B/Blind_PR.wav,138.34,143.52,5.18,Correct,7
15_RT,B_L,E11_../audio/B/Cone_F.wav,151.27,153.73,2.46,Correct,6
15_RT,B_L,E12_../audio/B/Duck_P.wav,181.39,183.24,1.85,Correct,7
15_RT,B_L,E13_../audio/B/Flood_PR.wav,195.61,201.53,5.92,Correct,7
15_RT,B_L,E14_../audio/B/Cone_D.wav,209.41,211.21,1.80,Correct,7
15_RT,B_L,E15_../audio/B/School_C.wav,216.25,222.90,6.65,Correct,7
15_RT,B_L,E16_../audio/B/Deer_P.wav,228.15,232.83,4.68,Correct,3
15_RT,B_L,E17_../audio/B/Cone_E.wav,243.24,343.67,2.40,Correct,3
15_RT,B_L,E18_../audio/B/Blind_P.wav,386.35,388.95,2.60,Correct,7
15_RT,B_L,E19_../audio/B/Frost_P.wav,403.20,404.65,1.45,Correct,7
15_RT,B_L,E20_../audio/B/Cone_D.wav,411.88,414.35,2.47,Correct,7
15_RT,C_R,E1_../audio/C/Mark_C.wav,31.54,37.55,6.01,Correct,4
15_RT,C_R,E2_../audio/C/BendR_C.wav,73.95,78.14,4.19,Correct,7
15_RT,C_R,E3_../audio/C/Cone_C.wav,106.05,109.43,3.38,Correct,2
15_RT,C_R,E4_../audio/C/Toad_PR.wav,135.03,138.28,3.25,Correct,6
15_RT,C_R,E5_../audio/C/Constr_PR.wav,171.70,177.98,6.28,Correct,6
15_RT,C_R,E6_../audio/C/Cone_A.wav,193.78,196.07,2.29,Correct,1
15_RT,C_R,E7_../audio/C/ICE_PR.wav,225.07,228.48,3.41,Correct,3
15_RT,C_R,E8_../audio/C/Tar_C.wav,257.51,263.01,5.50,Correct,3
15_RT,C_R,E9_../audio/C/Cone_C.wav,291.32,293.98,2.66,Correct,6
15_RT,C_R,E10_../audio/C/BendR_PR.wav,311.75,316.84,5.09,Incorrect,1
15_RT,C_R,E11_../audio/C/Mark_P.wav,350.08,353.90,3.82,Correct,6
15_RT,C_R,E12_../audio/C/Cone_B.wav,374.95,380.00,5.05,Correct,6
15_RT,C_R,E13_../audio/C/Constr_C.wav,403.48,408.67,5.19,Correct,6
15_RT,C_R,E14_../audio/C/Toad_P.wav,436.15,438.01,1.86,Correct,7
15_RT,C_R,E15_../audio/C/Cone_A.wav,456.17,458.62,2.45,Correct,6
15_RT,C_R,E16_../audio/C/Tar_PR.wav,487.52,492.69,5.17,Correct,5
15_RT,C_R,E17_../audio/C/ICE_P.wav,517.95,520.13,2.18,Correct,7
15_RT,C_R,E18_../audio/C/Cone_C.wav,539.52,542.24,2.72,Correct,3
15_RT,C_R,E19_../audio/C/Mark_PR.wav,567.84,572.85,5.01,Correct,6
15_RT,C_R,E20_../audio/C/BendR_P.wav,596.18,600.39,4.21,Correct,6
15_RT,C_R,E21_../audio/C/Cone_B.wav,625.66,628.01,2.35,Correct,5
15_RT,C_R,E22_../audio/C/Toad_C.wav,648.75,652.56,3.81,Correct,7
15_RT,C_R,E23_../audio/C/Constr_P.wav,680.22,684.70,4.48,Correct,7
15_RT,C_R,E24_../audio/C/Cone_A.wav,701.32,702.61,1.29,Correct,6
15_RT,C_R,E25_../audio/C/ICE_C.wav,725.77,729.03,3.26,Correct,7
15_RT,C_R,E26_../audio/C/Tar_P.wav,753.12,756.37,3.25,Correct,6
15_RT,C_R,E27_../audio/C/Cone_C.wav,772.01,774.72,2.71,Correct,4
15_RT,C_L,E1_../audio/C/Duck_C.wav,21.59,24.46,2.87,Correct,7
15_RT,C_L,E2_../audio/C/Flood_P.wav,50.42,53.55,3.13,Correct,6
15_RT,C_L,E3_../audio/C/Cone_F.wav,71.32,73.04,1.72,Correct,2
15_RT,C_L,E4_../audio/C/School_PR.wav,94.03,99.26,5.23,Correct,6
15_RT,C_L,E5_../audio/C/Deer_C.wav,124.01,126.83,2.82,Correct,7
15_RT,C_L,E6_../audio/C/Cone_D.wav,142.29,144.52,2.23,Correct,5
15_RT,C_L,E7_../audio/C/Blind_P.wav,167.45,170.24,2.79,Correct,6
15_RT,C_L,E8_../audio/C/Frost_P.wav,192.78,194.90,2.12,Correct,6
15_RT,C_L,E9_../audio/C/Cone_D.wav,217.05,219.13,2.08,Correct,5
15_RT,C_L,E10_../audio/C/Flood_P.wav,237.01,239.75,2.74,Correct,7
15_RT,C_L,E11_../audio/C/Duck_P.wav,263.35,264.92,1.57,Correct,7
15_RT,C_L,E12_../audio/C/Cone_F.wav,348.70,352.35,3.65,Incorrect,2
15_RT,C_L,E13_../audio/C/Deer_P.wav,384.45,387.02,2.57,Correct,6
15_RT,C_L,E14_../audio/C/School_C.wav,411.34,414.53,3.19,Correct,7
15_RT,C_L,E15_../audio/C/Cone_E.wav,441.65,447.86,6.21,Incorrect,1
15_RT,C_L,E16_../audio/C/Frost_C.wav,462.04,464.82,2.78,Correct,6
15_RT,C_L,E17_../audio/C/Blind_C.wav,494.28,500.35,6.07,Incorrect,6
15_RT,C_L,E18_../audio/C/Cone_D.wav,523.76,526.01,2.25,Correct,5
15_RT,C_L,E19_../audio/C/Duck_PR.wav,540.63,543.11,2.48,Correct,7
15_RT,C_L,E20_../audio/C/Flood_C.wav,570.88,577.94,7.06,Correct,6
15_RT,C_L,E21_../audio/C/Cone_E.wav,596.27,598.10,1.83,Correct,5
15_RT,C_L,E22_../audio/C/School_PR.wav,621.42,634.43,13.01,Correct,1
15_RT,C_L,E23_../audio/C/Deer_C.wav,658.45,661.98,3.53,Correct,5
15_RT,C_L,E24_../audio/C/Cone_F.wav,677.52,683.07,5.55,Incorrect,3
15_RT,C_L,E25_../audio/C/Blind_P.wav,709.95,715.05,5.10,Incorrect,5
15_RT,C_L,E26_../audio/C/Frost_PR.wav,744.72,749.50,4.78,Correct,6
15_RT,C_L,E27_../audio/C/Cone_D.wav,781.22,782.48,1.26,Correct,5
16_OL,C_R,E1_../audio/C/Mark_PR.wav,56.79,63.91,7.12,Correct,5
16_OL,C_R,E2_../audio/C/BendR_C.wav,96.43,100.03,3.60,Correct,6
16_OL,C_R,E3_../audio/C/Cone_A.wav,120.39,123.18,2.79,Incorrect,3
16_OL,C_R,E4_../audio/C/Toad_C.wav,150.32,158.82,8.50,Incorrect,5
16_OL,C_R,E5_../audio/C/Constr_PR.wav,188.99,191.91,2.92,Correct,6
16_OL,C_R,E6_../audio/C/Cone_C.wav,214.04,215.08,1.04,Correct,7
16_OL,C_R,E7_../audio/C/ICE_P.wav,237.17,238.35,1.18,Correct,7
16_OL,C_R,E8_../audio/C/Tar_P.wav,262.01,264.18,2.17,Correct,7
16_OL,C_R,E9_../audio/C/Cone_B.wav,291.22,293.92,2.70,Incorrect,3
16_OL,C_R,E10_../audio/C/BendR_P.wav,310.05,313.67,3.62,Incorrect,5
16_OL,C_R,E11_../audio/C/Mark_C.wav,341.46,347.65,6.19,Correct,6
16_OL,C_R,E12_../audio/C/Cone_C.wav,370.45,374.65,4.20,Correct,6
16_OL,C_R,E13_../audio/C/Constr_P.wav,393.77,395.38,1.61,Correct,5
16_OL,C_R,E14_../audio/C/Toad_P.wav,423.75,429.30,5.55,Incorrect,2
16_OL,C_R,E15_../audio/C/Cone_B.wav,452.45,453.95,1.50,Correct,7
16_OL,C_R,E16_../audio/C/Tar_C.wav,470.15,474.32,4.17,Correct,7
16_OL,C_R,E17_../audio/C/ICE_PR.wav,500.44,505.03,4.59,Correct,7
16_OL,C_R,E18_../audio/C/Cone_A.wav,526.14,528.45,2.31,Correct,3
16_OL,C_R,E19_../audio/C/Mark_P.wav,544.27,547.29,3.02,Correct,7
16_OL,C_R,E20_../audio/C/BendR_PR.wav,571.65,577.16,5.51,Correct,6
16_OL,C_R,E21_../audio/C/Cone_A.wav,602.05,604.06,2.01,Incorrect,6
16_OL,C_R,E22_../audio/C/Toad_PR.wav,623.14,630.83,7.69,Correct,2
16_OL,C_R,E23_../audio/C/Constr_C.wav,653.99,656.36,2.37,Correct,6
16_OL,C_R,E24_../audio/C/Cone_B.wav,678.74,680.21,1.47,Correct,7
16_OL,C_R,E25_../audio/C/ICE_C.wav,699.60,702.90,3.30,Correct,6
16_OL,C_R,E26_../audio/C/Tar_PR.wav,726.49,733.25,6.76,Correct,6
16_OL,C_R,E27_../audio/C/Cone_C.wav,759.35,761.99,2.64,Correct,7
16_OL,C_L,E1_../audio/C/Duck_PR.wav,70.22,73.14,2.92,Correct,3
16_OL,C_L,E2_../audio/C/Flood_P.wav,99.15,102.16,3.01,Correct,5
16_OL,C_L,E3_../audio/C/Cone_F.wav,122.00,125.06,3.06,Incorrect,2
16_OL,C_L,E4_../audio/C/School_P.wav,150.73,156.79,6.06,Correct,6
16_OL,C_L,E5_../audio/C/Deer_P.wav,186.72,187.96,1.24,Correct,7
16_OL,C_L,E6_../audio/C/Cone_E.wav,209.83,211.06,1.23,Correct,7
16_OL,C_L,E7_../audio/C/Blind_C.wav,225.70,234.55,8.85,Correct,6
16_OL,C_L,E8_../audio/C/Frost_C.wav,269.54,278.04,8.50,Correct,2
16_OL,C_L,E9_../audio/C/Cone_D.wav,299.91,301.61,1.70,Correct,7
16_OL,C_L,E10_../audio/C/Flood_PR.wav,320.30,325.88,5.58,Correct,6
16_OL,C_L,E11_../audio/C/Duck_C.wav,350.27,355.79,5.52,Correct,6
16_OL,C_L,E12_../audio/C/Cone_D.wav,376.41,377.61,1.20,Correct,7
16_OL,C_L,E13_../audio/C/Deer_C.wav,400.22,404.86,4.64,Correct,6
16_OL,C_L,E14_../audio/C/School_PR.wav,431.60,434.79,3.19,Correct,6
16_OL,C_L,E15_../audio/C/Cone_E.wav,459.56,463.39,3.83,Correct,5
16_OL,C_L,E16_../audio/C/Frost_PR.wav,477.86,489.06,11.20,Correct,5
16_OL,C_L,E17_../audio/C/Blind_P.wav,567.12,570.10,2.98,Incorrect,1
16_OL,C_L,E18_../audio/C/Cone_F.wav,585.16,586.25,1.09,Correct,2
16_OL,C_L,E19_../audio/C/Duck_P.wav,609.74,611.08,1.34,Correct,7
16_OL,C_L,E20_../audio/C/Flood_C.wav,633.05,642.81,9.76,Incorrect,5
16_OL,C_L,E21_../audio/C/Cone_F.wav,660.35,661.83,1.48,Correct,7
16_OL,C_L,E22_../audio/C/School_C.wav,678.73,691.73,13.00,Correct,7
16_OL,C_L,E23_../audio/C/Deer_PR.wav,713.91,718.51,4.60,Correct,6
16_OL,C_L,E24_../audio/C/Cone_D.wav,743.14,744.46,1.32,Correct,6
16_OL,C_L,E25_../audio/C/Blind_PR.wav,759.14,776.01,16.87,Correct,1
16_OL,C_L,E26_../audio/C/Frost_P.wav,799.97,803.05,3.08,Correct,1
16_OL,C_L,E27_../audio/C/Cone_E.wav,832.30,833.29,0.99,Correct,7
16_OL,B_R,E1_../audio/B/Mark_PR.wav,48.07,57.97,9.90,Correct,4
16_OL,B_R,E2_../audio/B/BendR_C.wav,66.42,68.28,1.86,Correct,7
16_OL,B_R,E3_../audio/B/Cone_A.wav,75.56,76.61,1.05,Correct,7
16_OL,B_R,E4_../audio/B/Toad_C.wav,87.77,93.74,5.97,Correct,1
16_OL,B_R,E5_../audio/B/Constr_P.wav,108.02,111.36,3.34,Correct,6
16_OL,B_R,E6_../audio/B/Cone_B.wav,119.89,120.90,1.01,Correct,7
16_OL,B_R,E7_../audio/B/ICE_PR.wav,135.04,140.44,5.40,Correct,6
16_OL,B_R,E8_../audio/B/Tar_C.wav,148.86,154.07,5.21,Correct,6
16_OL,B_R,E9_../audio/B/Cone_C.wav,164.99,166.03,1.04,Correct,7
16_OL,B_R,E10_../audio/B/BendR_P.wav,173.66,175.12,1.46,Correct,7
16_OL,B_R,E11_../audio/B/Mark_P.wav,189.49,193.03,3.54,Correct,7
16_OL,B_R,E12_../audio/B/Cone_C.wav,203.48,205.50,2.02,Correct,7
16_OL,B_R,E13_../audio/B/Constr_C.wav,211.13,214.63,3.50,Correct,7
16_OL,B_R,E14_../audio/B/Toad_PR.wav,230.61,232.98,2.37,Correct,6
16_OL,B_R,E15_../audio/B/Cone_B.wav,239.30,240.40,1.10,Correct,7
16_OL,B_R,E16_../audio/B/Tar_PR.wav,251.59,258.21,6.62,Correct,5
16_OL,B_R,E17_../audio/B/ICE_P.wav,269.72,270.75,1.03,Correct,7
16_OL,B_R,E18_../audio/B/Cone_A.wav,277.24,278.19,0.95,Correct,7
16_OL,B_R,E19_../audio/B/Mark_C.wav,289.51,294.37,4.86,Correct,5
16_OL,B_R,E20_../audio/B/BendR_PR.wav,308.57,312.92,4.35,Correct,5
16_OL,B_R,E21_../audio/B/Cone_C.wav,319.34,320.42,1.08,Correct,7
16_OL,B_R,E22_../audio/B/Toad_P.wav,325.87,327.90,2.03,Correct,2
16_OL,B_R,E23_../audio/B/Constr_PR.wav,342.19,344.67,2.48,Correct,5
16_OL,B_R,E24_../audio/B/Cone_A.wav,356.74,358.84,2.10,Correct,7
16_OL,B_R,E25_../audio/B/ICE_C.wav,364.31,367.62,3.31,Correct,5
16_OL,B_R,E26_../audio/B/Tar_P.wav,377.09,379.18,2.09,Correct,7
16_OL,B_R,E27_../audio/B/Cone_B.wav,385.67,387.13,1.46,Correct,6
16_OL,B_L,E1_../audio/B/Duck_PR.wav,39.30,40.75,1.45,Correct,5
16_OL,B_L,E2_../audio/B/Flood_PR.wav,55.13,57.82,2.69,Correct,6
16_OL,B_L,E3_../audio/B/Cone_D.wav,71.54,72.57,1.03,Correct,4
16_OL,B_L,E4_../audio/B/School_P.wav,79.25,81.76,2.51,Correct,4
16_OL,B_L,E5_../audio/B/Deer_C.wav,93.27,95.38,2.11,Correct,6
16_OL,B_L,E6_../audio/B/Cone_E.wav,110.28,110.92,0.64,Correct,4
16_OL,B_L,E7_../audio/B/Blind_C.wav,116.53,118.91,2.38,Correct,4
16_OL,B_L,E8_../audio/B/Frost_P.wav,133.78,135.63,1.85,Correct,7
16_OL,B_L,E9_../audio/B/Cone_F.wav,142.44,145.98,3.54,Correct,7
16_OL,B_L,E10_../audio/B/Flood_C.wav,155.06,159.10,4.04,Correct,6
16_OL,B_L,E11_../audio/B/Duck_C.wav,168.18,171.31,3.13,Correct,5
16_OL,B_L,E12_../audio/B/Cone_D.wav,187.23,188.98,1.75,Correct,7
16_OL,B_L,E13_../audio/B/Deer_P.wav,218.50,219.66,1.16,Correct,7
16_OL,B_L,E14_../audio/B/School_C.wav,233.01,237.18,4.17,Correct,7
16_OL,B_L,E15_../audio/B/Cone_E.wav,248.04,248.96,0.92,Correct,7
16_OL,B_L,E16_../audio/B/Frost_PR.wav,254.51,257.95,3.44,Correct,5
16_OL,B_L,E17_../audio/B/Blind_P.wav,272.68,274.00,1.32,Correct,7
16_OL,B_L,E18_../audio/B/Cone_F.wav,280.69,281.77,1.08,Correct,7
16_OL,B_L,E19_../audio/B/Duck_P.wav,292.99,294.10,1.11,Correct,7
16_OL,B_L,E20_../audio/B/Flood_P.wav,308.75,310.63,1.88,Correct,7
16_OL,B_L,E21_../audio/B/Cone_D.wav,319.36,321.30,1.94,Correct,7
16_OL,B_L,E22_../audio/B/School_PR.wav,330.04,332.03,1.99,Correct,6
16_OL,B_L,E23_../audio/B/Deer_PR.wav,346.14,353.78,7.64,Correct,2
16_OL,B_L,E24_../audio/B/Cone_F.wav,364.77,367.54,2.77,Correct,7
16_OL,B_L,E25_../audio/B/Blind_PR.wav,393.68,395.20,1.52,Correct,4
16_OL,B_L,E26_../audio/B/Frost_C.wav,432.38,436.57,4.19,Correct,4
16_OL,B_L,E27_../audio/B/Cone_E.wav,452.01,452.95,0.94,Correct,4
17_RT,B_R,E1_../audio/B/Mark_PR.wav,40.60,67.51,26.91,Incorrect,1
17_RT,B_R,E2_../audio/B/BendR_PR.wav,100.14,104.15,4.01,Correct,7
17_RT,B_R,E3_../audio/B/Cone_A.wav,111.91,113.65,1.74,Correct,7
17_RT,B_R,E4_../audio/B/Toad_P.wav,118.91,119.90,0.99,Correct,7
17_RT,B_R,E5_../audio/B/Constr_C.wav,129.83,132.52,2.69,Correct,7
17_RT,B_R,E6_../audio/B/Cone_C.wav,139.19,141.22,2.03,Correct,6
17_RT,B_R,E7_../audio/B/ICE_C.wav,150.80,153.87,3.07,Correct,7
17_RT,B_R,E8_../audio/B/Tar_C.wav,164.08,167.71,3.63,Correct,6
17_RT,B_R,E9_../audio/B/Cone_B.wav,175.53,177.03,1.50,Correct,7
17_RT,B_R,E10_../audio/B/BendR_P.wav,187.12,189.85,2.73,Correct,6
17_RT,B_R,E11_../audio/B/Mark_C.wav,199.86,212.83,12.97,Incorrect,1
17_RT,B_R,E12_../audio/B/Cone_C.wav,219.45,223.08,3.63,Correct,6
17_RT,B_R,E13_../audio/B/Constr_PR.wav,245.11,247.45,2.34,Correct,6
17_RT,B_R,E14_../audio/B/Toad_C.wav,256.43,258.45,2.02,Correct,7
17_RT,B_R,E15_../audio/B/Cone_B.wav,264.65,266.32,1.67,Correct,7
17_RT,B_R,E16_../audio/B/Tar_PR.wav,275.50,278.08,2.58,Correct,6
17_RT,B_R,E17_../audio/B/ICE_P.wav,288.69,289.50,0.81,Correct,7
17_RT,B_R,E18_../audio/B/Cone_A.wav,295.54,296.52,0.98,Correct,7
17_RT,B_R,E19_../audio/B/Mark_P.wav,306.78,310.11,3.33,Correct,7
17_RT,B_R,E20_../audio/B/BendR_C.wav,322.56,325.35,2.79,Correct,7
17_RT,B_R,E21_../audio/B/Cone_C.wav,333.22,334.28,1.06,Correct,7
17_RT,B_R,E22_../audio/B/Toad_PR.wav,340.54,341.60,1.06,Correct,7
17_RT,B_R,E23_../audio/B/Constr_P.wav,351.17,352.97,1.80,Correct,6
17_RT,B_R,E24_../audio/B/Cone_B.wav,364.27,365.51,1.24,Correct,7
17_RT,B_R,E25_../audio/B/ICE_PR.wav,373.47,380.80,7.33,Correct,7
17_RT,B_R,E26_../audio/B/Tar_P.wav,407.45,410.28,2.83,Correct,7
17_RT,B_R,E27_../audio/B/Cone_A.wav,426.61,428.70,2.09,Correct,6
17_RT,B_L,E1_../audio/B/Duck_PR.wav,35.36,36.67,1.31,Correct,7
17_RT,B_L,E2_../audio/B/Flood_P.wav,45.02,49.43,4.41,Correct,6
17_RT,B_L,E3_../audio/B/Cone_D.wav,57.30,59.68,2.38,Correct,7
17_RT,B_L,E4_../audio/B/School_PR.wav,68.21,77.89,9.68,Correct,7
17_RT,B_L,E5_../audio/B/Deer_PR.wav,102.75,104.43,1.68,Correct,7
17_RT,B_L,E6_../audio/B/Cone_F.wav,111.60,114.53,2.93,Correct,7
17_RT,B_L,E7_../audio/B/Blind_P.wav,120.67,125.96,5.29,Correct,5
17_RT,B_L,E8_../audio/B/Frost_PR.wav,131.66,134.82,3.16,Correct,7
17_RT,B_L,E9_../audio/B/Cone_E.wav,141.50,142.77,1.27,Correct,7
17_RT,B_L,E10_../audio/B/Flood_C.wav,169.00,175.65,6.65,Correct,4
17_RT,B_L,E11_../audio/B/Duck_C.wav,181.06,182.75,1.69,Correct,7
17_RT,B_L,E12_../audio/B/Cone_F.wav,189.80,190.90,1.10,Correct,7
17_RT,B_L,E13_../audio/B/Deer_P.wav,196.15,197.72,1.57,Correct,7
17_RT,B_L,E14_../audio/B/School_P.wav,209.09,211.76,2.67,Correct,7
17_RT,B_L,E15_../audio/B/Cone_D.wav,217.93,218.93,1.00,Correct,7
17_RT,B_L,E16_../audio/B/Frost_C.wav,226.60,230.13,3.53,Correct,6
17_RT,B_L,E17_../audio/B/Blind_C.wav,240.28,243.20,2.92,Correct,5
17_RT,B_L,E18_../audio/B/Cone_E.wav,249.78,252.28,2.50,Correct,6
17_RT,B_L,E19_../audio/B/Duck_P.wav,257.92,260.30,2.38,Correct,7
17_RT,B_L,E20_../audio/B/Flood_PR.wav,267.51,270.86,3.35,Correct,7
17_RT,B_L,E21_../audio/B/Cone_F.wav,276.95,278.40,1.45,Correct,6
17_RT,B_L,E22_../audio/B/School_C.wav,285.01,287.70,2.69,Correct,7
17_RT,B_L,E23_../audio/B/Deer_C.wav,295.34,296.75,1.41,Correct,7
17_RT,B_L,E24_../audio/B/Cone_E.wav,303.48,305.93,2.45,Correct,7
17_RT,B_L,E25_../audio/B/Blind_PR.wav,314.61,316.93,2.32,Correct,7
17_RT,B_L,E26_../audio/B/Frost_P.wav,323.11,324.02,0.91,Correct,7
17_RT,B_L,E27_../audio/B/Cone_D.wav,330.94,332.28,1.34,Correct,7
17_RT,C_R,E1_../audio/C/Mark_C.wav,47.12,60.08,12.96,Correct,7
17_RT,C_R,E2_../audio/C/BendR_C.wav,84.77,92.02,7.25,Correct,7
17_RT,C_R,E3_../audio/C/Cone_C.wav,113.70,116.64,2.94,Correct,5
17_RT,C_R,E4_../audio/C/Toad_PR.wav,138.49,139.94,1.45,Correct,7
17_RT,C_R,E5_../audio/C/Constr_C.wav,161.40,163.89,2.49,Correct,7
17_RT,C_R,E6_../audio/C/Cone_B.wav,178.25,180.46,2.21,Correct,7
17_RT,C_R,E7_../audio/C/ICE_P.wav,202.36,204.29,1.93,Correct,7
17_RT,C_R,E8_../audio/C/Tar_C.wav,221.89,224.25,2.36,Correct,7
17_RT,C_R,E9_../audio/C/Cone_A.wav,239.33,240.30,0.97,Correct,7
17_RT,C_R,E10_../audio/C/BendR_PR.wav,261.07,265.91,4.84,Correct,6
17_RT,C_R,E11_../audio/C/Mark_PR.wav,291.11,293.45,2.34,Correct,7
17_RT,C_R,E12_../audio/C/Cone_C.wav,309.60,314.90,5.30,Correct,5
17_RT,C_R,E13_../audio/C/Constr_PR.wav,334.77,337.65,2.88,Correct,6
17_RT,C_R,E14_../audio/C/Toad_C.wav,360.09,361.75,1.66,Correct,7
17_RT,C_R,E15_../audio/C/Cone_A.wav,376.91,379.10,2.19,Correct,4
17_RT,C_R,E16_../audio/C/Tar_PR.wav,399.96,401.93,1.97,Correct,7
17_RT,C_R,E17_../audio/C/ICE_PR.wav,424.63,428.08,3.45,Correct,5
17_RT,C_R,E18_../audio/C/Cone_B.wav,444.33,448.02,3.69,Correct,2
17_RT,C_R,E19_../audio/C/Mark_P.wav,464.60,469.23,4.63,Correct,6
17_RT,C_R,E20_../audio/C/BendR_P.wav,486.48,490.00,3.52,Correct,7
17_RT,C_R,E21_../audio/C/Cone_B.wav,507.04,508.84,1.80,Correct,7
17_RT,C_R,E22_../audio/C/Toad_P.wav,526.42,527.50,1.08,Correct,7
17_RT,C_R,E23_../audio/C/Constr_P.wav,547.64,549.24,1.60,Correct,7
17_RT,C_R,E24_../audio/C/Cone_C.wav,565.77,566.80,1.03,Correct,7
17_RT,C_R,E25_../audio/C/ICE_C.wav,585.54,587.77,2.23,Correct,7
17_RT,C_R,E26_../audio/C/Tar_P.wav,606.64,609.13,2.49,Correct,6
17_RT,C_R,E27_../audio/C/Cone_A.wav,623.67,625.10,1.43,Correct,7
17_RT,C_L,E1_../audio/C/Duck_C.wav,14.58,17.49,2.91,Correct,7
17_RT,C_L,E2_../audio/C/Flood_PR.wav,45.86,49.69,3.83,Correct,7
17_RT,C_L,E3_../audio/C/Cone_E.wav,64.64,65.95,1.31,Correct,7
17_RT,C_L,E4_../audio/C/School_C.wav,83.68,85.58,1.90,Correct,7
17_RT,C_L,E5_../audio/C/Deer_C.wav,115.18,123.50,8.32,Incorrect,1
17_RT,C_L,E6_../audio/C/Cone_F.wav,147.55,148.78,1.23,Correct,7
17_RT,C_L,E7_../audio/C/Blind_PR.wav,162.79,165.35,2.56,Correct,6
17_RT,C_L,E8_../audio/C/Frost_C.wav,186.42,189.98,3.56,Correct,5
17_RT,C_L,E9_../audio/C/Cone_D.wav,241.21,245.34,4.13,Correct,4
17_RT,C_L,E10_../audio/C/Flood_C.wav,261.17,266.42,5.25,Correct,5
17_RT,C_L,E11_../audio/C/Duck_P.wav,285.99,287.63,1.64,Correct,7
17_RT,C_L,E12_../audio/C/Cone_F.wav,303.56,305.11,1.55,Correct,7
17_RT,C_L,E13_../audio/C/Deer_P.wav,322.69,323.93,1.24,Correct,7
17_RT,C_L,E14_../audio/C/School_PR.wav,346.60,348.68,2.08,Correct,7
17_RT,C_L,E15_../audio/C/Cone_E.wav,364.34,365.85,1.51,Correct,7
17_RT,C_L,E16_../audio/C/Frost_PR.wav,385.33,391.13,5.80,Correct,6
17_RT,C_L,E17_../audio/C/Blind_P.wav,414.59,416.80,2.21,Correct,7
17_RT,C_L,E18_../audio/C/Cone_D.wav,432.18,435.05,2.87,Correct,6
17_RT,C_L,E19_../audio/C/Duck_PR.wav,451.74,452.65,0.91,Correct,7
17_RT,C_L,E20_../audio/C/Flood_P.wav,474.39,479.48,5.09,Correct,6
17_RT,C_L,E21_../audio/C/Cone_F.wav,495.76,498.12,2.36,Correct,5
17_RT,C_L,E22_../audio/C/School_P.wav,513.53,515.72,2.19,Correct,7
17_RT,C_L,E23_../audio/C/Deer_PR.wav,535.79,537.63,1.84,Correct,7
17_RT,C_L,E24_../audio/C/Cone_E.wav,557.53,561.55,4.02,Incorrect,3
17_RT,C_L,E25_../audio/C/Blind_C.wav,573.57,576.36,2.79,Correct,6
17_RT,C_L,E26_../audio/C/Frost_P.wav,598.06,600.69,2.63,Correct,7
17_RT,C_L,E27_../audio/C/Cone_D.wav,618.18,619.69,1.51,Correct,7
18_OL,C_R,E1_../audio/C/Mark_C.wav,46.22,51.30,5.08,Incorrect,7
18_OL,C_R,E2_../audio/C/BendR_C.wav,87.84,94.09,6.25,Correct,7
18_OL,C_R,E3_../audio/C/Cone_A.wav,118.31,121.16,2.85,Correct,3
18_OL,C_R,E4_../audio/C/Toad_PR.wav,146.13,161.20,15.07,Incorrect,2
18_OL,C_R,E5_../audio/C/Constr_P.wav,185.42,191.27,5.85,Correct,6
18_OL,C_R,E6_../audio/C/Cone_C.wav,217.42,218.08,0.66,Correct,6
18_OL,C_R,E7_../audio/C/ICE_P.wav,239.55,240.55,1.00,Correct,7
18_OL,C_R,E8_../audio/C/Tar_P.wav,266.48,273.58,7.10,Incorrect,7
18_OL,C_R,E9_../audio/C/Cone_B.wav,303.53,307.77,4.24,Incorrect,2
18_OL,C_R,E10_../audio/C/BendR_P.wav,324.87,335.43,10.56,Incorrect,3
18_OL,C_R,E11_../audio/C/Mark_PR.wav,363.57,367.44,3.87,Correct,6
18_OL,C_R,E12_../audio/C/Cone_B.wav,390.76,394.85,4.09,Correct,6
18_OL,C_R,E13_../audio/C/Constr_PR.wav,412.01,417.31,5.30,Correct,6
18_OL,C_R,E14_../audio/C/Toad_P.wav,440.68,443.04,2.36,Correct,6
18_OL,C_R,E15_../audio/C/Cone_A.wav,465.00,470.34,5.34,Incorrect,6
18_OL,C_R,E16_../audio/C/Tar_C.wav,484.39,486.90,2.51,Incorrect,5
18_OL,C_R,E17_../audio/C/ICE_PR.wav,511.80,522.74,10.94,Correct,6
18_OL,C_R,E18_../audio/C/Cone_C.wav,543.24,545.50,2.26,Correct,4
